Date;Open;High;Low;Close;Price;Volume;Dividends;Stock Splits;;
03/11/2014;3.255.690.002.441.400,00;33.400.201.416.015.600,00;3.254.809.875.488.280,00;3.275.539.855.957.030,00;19849853515630,00;12948500;0.0;0.0;;
04/11/2014;3.271.610.107.421.870,00;3.317.669.982.910.150,00;3.250.769.958.496.090,00;33.049.200.439.453.100,00;29777590332031200,00;15655500;0.0;0.0;;
05/11/2014;3.306.830.139.160.150,00;3.433.689.880.371.090,00;3.306.830.139.160.150,00;3.394.859.924.316.400,00;88029785156250,00;19817200;0.0;0.0;;
06/11/2014;3.394.580.078.125,00;35.296.600.341.796.800,00;33.842.401.123.046.800,00;3.492.900.085.449.210,00;3489505505371080,00;18797000;0.0;0.0;;
07/11/2014;3.498.179.931.640.620,00;35.273.199.462.890.600,00;3.417.760.009.765.620,00;3.424.150.085.449.210,00;-74029846191410,00;16834200;0.0;0.0;;
08/11/2014;34.215.399.169.921.800,00;3.470.320.129.394.530,00;34.215.399.169.921.800,00;3.454.880.065.917.960,00;-30760519104003800,00;8535470;0.0;0.0;;
09/11/2014;3.453.760.070.800.780,00;3.636.260.070.800.780,00;3.442.550.048.828.120,00;3.632.640.075.683.590,00;178880004882810,00;24205600;0.0;0.0;;
10/11/2014;3.622.650.146.484.370,00;3.748.160.095.214.840,00;3.575.610.046.386.710,00;36.692.401.123.046.800,00;33069750976562400,00;30450100;0.0;0.0;;
11/11/2014;36.585.699.462.890.600,00;37.130.999.755.859.300,00;3.637.349.853.515.620,00;36.769.500.732.421.800,00;183801269531200,00;15838900;0.0;0.0;;
12/11/2014;3.679.849.853.515.620,00;4.297.179.870.605.460,00;3.679.849.853.515.620,00;4.235.610.046.386.710,00;555760192871090,00;45783200;0.0;0.0;;
13/11/2014;42.727.301.025.390.600,00;4.570.929.870.605.460,00;40.112.298.583.984.300,00;4.207.349.853.515.620,00;-38519951171875000,00;58945000;0.0;0.0;;
14/11/2014;4.184.169.921.875,00;41.925.201.416.015.600,00;38.478.900.146.484.300,00;3.978.179.931.640.620,00;3973995761718740,00;29589200;0.0;0.0;;
15/11/2014;3.996.499.938.964.840,00;40.552.801.513.671.800,00;37.100.799.560.546.800,00;37.613.299.560.546.800,00;33616799621582000,00;15727500;0.0;0.0;;
16/11/2014;3.747.300.109.863.280,00;39.079.901.123.046.800,00;37.460.198.974.609.300,00;3.878.819.885.253.900,00;131519775390620,00;11905600;0.0;0.0;;
17/11/2014;3.883.489.990.234.370,00;4.101.990.051.269.530,00;37.750.201.416.015.600,00;3.874.079.895.019.530,00;-9410095214840,00;41518800;0.0;0.0;;
18/11/2014;3.877.850.036.621.090,00;3.924.020.080.566.400,00;37.111.700.439.453.100,00;375.197.998.046.875,00;-3502652038574210,00;32222500;0.0;0.0;;
19/11/2014;37.389.599.609.375,00;3.864.809.875.488.280,00;37.389.599.609.375,00;38.055.499.267.578.100,00;38018109667968700,00;18931800;0.0;0.0;;
20/11/2014;3.803.070.068.359.370,00;3.820.249.938.964.840,00;356.781.005.859.375,00;3.578.399.963.378.900,00;-224670104980470,00;25233200;0.0;0.0;;
21/11/2014;3.578.789.978.027.340,00;3.578.789.978.027.340,00;34.411.199.951.171.800,00;3.508.479.919.433.590,00;-70310058593750,00;29850100;0.0;0.0;;
22/11/2014;35.160.400.390.625,00;36.484.100.341.796.800,00;35.087.799.072.265.600,00;3.529.200.134.277.340,00;3494039733886710,00;15273000;0.0;0.0;;
23/11/2014;35.317.498.779.296.800,00;3.708.450.012.207.030,00;35.317.498.779.296.800,00;367.572.998.046.875,00;-34949925781249900,00;15151600;0.0;0.0;;
24/11/2014;366.947.998.046.875,00;3.872.090.148.925.780,00;36.666.900.634.765.600,00;3.769.010.009.765.620,00;3402062011718740,00;30930100;0.0;0.0;;
25/11/2014;376.885.986.328.125,00;39.470.098.876.953.100,00;37.478.399.658.203.100,00;3.753.479.919.433.590,00;3376593933105460,00;25442200;0.0;0.0;;
26/11/2014;3.760.190.124.511.710,00;377.697.998.046.875,00;3.658.160.095.214.840,00;3.683.699.951.171.870,00;-76490173339840,00;18601700;0.0;0.0;;
27/11/2014;37.050.201.416.015.600,00;37.399.200.439.453.100,00;3.682.820.129.394.530,00;3.696.700.134.277.340,00;-33353501281738300,00;8748030;0.0;0.0;;
28/11/2014;3.693.739.929.199.210,00;3.828.380.126.953.120,00;3.584.549.865.722.650,00;3.764.469.909.667.960,00;70729980468750,00;22946500;0.0;0.0;;
29/11/2014;3.761.520.080.566.400,00;38.760.101.318.359.300,00;3.721.449.890.136.710,00;3.754.909.973.144.530,00;-6610107421870,00;15375600;0.0;0.0;;
30/11/2014;375.510.009.765.625,00;3.825.270.080.566.400,00;3.733.089.904.785.150,00;3.780.469.970.703.120,00;3404959960937490,00;9194440;0.0;0.0;;
01/12/2014;3.782.489.929.199.210,00;3.836.619.873.046.870,00;37.666.900.634.765.600,00;3.792.449.951.171.870,00;9960021972660,00;11763000;0.0;0.0;;
02/12/2014;379.25;3.840.379.943.847.650,00;3.778.630.065.917.960,00;38.131.500.244.140.600,00;#VALORE!;12364100;0.0;0.0;;
03/12/2014;38.172.198.486.328.100,00;3.830.260.009.765.620,00;37.434.600.830.078.100,00;375.010.009.765.625,00;-37797188476562500,00;13340100;0.0;0.0;;
04/12/2014;3.757.179.870.605.460,00;3.786.549.987.792.960,00;3.677.590.026.855.460,00;36.960.400.390.625,00;-3720219470214830,00;14529600;0.0;0.0;;
05/12/2014;3.694.419.860.839.840,00;3.791.919.860.839.840,00;3.657.560.119.628.900,00;37.685.400.390.625,00;-3656734460449210,00;15181800;0.0;0.0;;
06/12/2014;3.767.569.885.253.900,00;378.447.998.046.875,00;37.094.500.732.421.800,00;3.747.850.036.621.090,00;-19719848632810,00;7009320;0.0;0.0;;
07/12/2014;37.483.599.853.515.600,00;3.762.919.921.875,00;3.732.749.938.964.840,00;3.750.950.012.207.030,00;-33732649841308600,00;6491650;0.0;0.0;;
08/12/2014;3.749.649.963.378.900,00;37.602.899.169.921.800,00;361.885.986.328.125,00;36.190.899.658.203.100,00;32441249694824200,00;18898700;0.0;0.0;;
09/12/2014;3.618.949.890.136.710,00;3.630.669.860.839.840,00;34.495.098.876.953.100,00;352.218.994.140.625,00;-3266730895996080,00;32915500;0.0;0.0;;
10/12/2014;3.522.049.865.722.650,00;3.523.840.026.855.460,00;346.364.990.234.375,00;346.364.990.234.375,00;-3175684875488270,00;16427700;0.0;0.0;;
11/12/2014;3.443.399.963.378.900,00;36.135.699.462.890.600,00;33.876.300.048.828.100,00;3.505.060.119.628.900,00;61660156250000,00;32431300;0.0;0.0;;
12/12/2014;3.508.330.078.125,00;3.529.830.017.089.840,00;3.492.909.851.074.210,00;3.525.419.921.875,00;17089843750,00;16989800;0.0;0.0;;
13/12/2014;3.523.810.119.628.900,00;3.523.810.119.628.900,00;3.465.880.126.953.120,00;3.473.760.070.800.780,00;-50050048828120,00;11675900;0.0;0.0;;
14/12/2014;34.672.698.974.609.300,00;3.533.160.095.214.840,00;3.454.179.992.675.780,00;3.516.319.885.253.900,00;-31156379089355400,00;12415200;0.0;0.0;;
15/12/2014;3.513.609.924.316.400,00;35.181.500.244.140.600,00;3.449.339.904.785.150,00;3.453.450.012.207.030,00;-60159912109370,00;17264200;0.0;0.0;;
16/12/2014;3.456.730.041.503.900,00;3.458.590.087.890.620,00;32.706.201.171.875,00;32.706.201.171.875,00;-3424023840332020,00;30864900;0.0;0.0;;
17/12/2014;3.268.550.109.863.280,00;3.339.540.100.097.650,00;3.151.520.080.566.400,00;3.197.760.009.765.620,00;-70790100097660,00;37567900;0.0;0.0;;
18/12/2014;3.197.850.036.621.090,00;3.237.090.148.925.780,00;30.423.199.462.890.600,00;31.139.599.609.375,00;-3166710437011710,00;39173000;0.0;0.0;;
19/12/2014;3.111.789.855.957.030,00;3.185.329.895.019.530,00;3.067.690.124.511.710,00;3.178.429.870.605.460,00;66640014648430,00;23823100;0.0;0.0;;
20/12/2014;3.176.189.880.371.090,00;33.032.501.220.703.100,00;31.604.400.634.765.600,00;32.995.599.365.234.300,00;29819409484863200,00;20856700;0.0;0.0;;
21/12/2014;3.295.429.992.675.780,00;3.296.289.978.027.340,00;31.890.301.513.671.800,00;3.208.429.870.605.460,00;-87000122070320,00;15207600;0.0;0.0;;
22/12/2014;3.210.679.931.640.620,00;33.411.700.439.453.100,00;32.042.498.779.296.800,00;331.885.986.328.125,00;-2878793945312490,00;22315100;0.0;0.0;;
23/12/2014;3.320.169.982.910.150,00;3.362.869.873.046.870,00;32.960.198.974.609.300,00;3.345.719.909.667.960,00;25549926757810,00;16574200;0.0;0.0;;
24/12/2014;334.385.009.765.625,00;3.347.409.973.144.530,00;32.135.699.462.890.600,00;32.253.399.658.203.100,00;31919014648437500,00;15092300;0.0;0.0;;
25/12/2014;3.222.860.107.421.870,00;3.226.700.134.277.340,00;3.169.580.078.125,00;31.900.799.560.546.800,00;28677939453124900,00;9883640;0.0;0.0;;
26/12/2014;3.191.520.080.566.400,00;33.142.401.123.046.800,00;31.662.701.416.015.600,00;32.792.401.123.046.800,00;29600881042480400,00;16410500;0.0;0.0;;
27/12/2014;3.275.830.078.125,00;3.289.110.107.421.870,00;3.126.300.048.828.120,00;3.158.630.065.917.960,00;3155354235839830,00;15185200;0.0;0.0;;
28/12/2014;3.161.600.036.621.090,00;32.002.801.513.671.800,00;3.110.780.029.296.870,00;317.239.013.671.875,00;-2844361022949210,00;11676600;0.0;0.0;;
29/12/2014;31.770.098.876.953.100,00;3.202.669.982.910.150,00;3.123.070.068.359.370,00;3.126.700.134.277.340,00;-28643398742675800,00;12302500;0.0;0.0;;
30/12/2014;312.718.994.140.625,00;3.148.089.904.785.150,00;30.937.298.583.984.300,00;31.073.699.951.171.800,00;30760980957031200,00;12528300;0.0;0.0;;
31/12/2014;31.091.400.146.484.300,00;3.201.929.931.640.620,00;31.021.099.853.515.600,00;3.201.929.931.640.620,00;-27889470214843700,00;13942900;0.0;0.0;;
01/01/2015;32.043.499.755.859.300,00;32.043.499.755.859.300,00;31.400.299.072.265.600,00;3.142.489.929.199.210,00;-28901009826660100,00;8036550;0.0;0.0;;
02/01/2015;3.140.790.100.097.650,00;3.158.389.892.578.120,00;31.356.500.244.140.600,00;3.150.320.129.394.530,00;9530029296880,00;7860650;0.0;0.0;;
03/01/2015;31.484.600.830.078.100,00;3.151.499.938.964.840,00;2.810.820.007.324.210,00;2.810.820.007.324.210,00;-28673780822753900,00;33054400;0.0;0.0;;
04/01/2015;28.114.599.609.375,00;2.872.300.109.863.280,00;25.761.199.951.171.800,00;26.419.500.732.421.800,00;26391386132812400,00;55629100;0.0;0.0;;
05/01/2015;2.650.840.148.925.780,00;27.834.100.341.796.800,00;2.650.840.148.925.780,00;2.744.739.990.234.370,00;93899841308590,00;43962800;0.0;0.0;;
06/01/2015;2.746.109.924.316.400,00;2.875.530.090.332.030,00;2.726.960.144.042.960,00;2.861.889.953.613.280,00;115780029296880,00;23245700;0.0;0.0;;
07/01/2015;2.860.769.958.496.090,00;2.987.539.978.027.340,00;2.830.790.100.097.650,00;2.943.370.056.152.340,00;82600097656250,00;24866800;0.0;0.0;;
08/01/2015;294.135.009.765.625,00;294.135.009.765.625,00;28.217.498.779.296.800,00;2.833.489.990.234.370,00;2539354980468740,00;19982500;0.0;0.0;;
09/01/2015;28.238.299.560.546.800,00;291.114.013.671.875,00;2.805.329.895.019.530,00;2.904.079.895.019.530,00;-25334219665527300,00;18718600;0.0;0.0;;
10/01/2015;2.873.030.090.332.030,00;28.812.701.416.015.600,00;27.396.600.341.796.800,00;2.747.959.899.902.340,00;-125070190429690,00;15264300;0.0;0.0;;
11/01/2015;2.746.080.017.089.840,00;27.963.800.048.828.100,00;26.503.900.146.484.300,00;2.656.600.036.621.090,00;-89479980468750,00;18200800;0.0;0.0;;
12/01/2015;26.614.599.609.375,00;2.722.030.029.296.870,00;26.520.001.220.703.100,00;2.677.959.899.902.340,00;2651345300292960,00;18880300;0.0;0.0;;
13/01/2015;2.673.940.124.511.710,00;2.682.770.080.566.400,00;219.906.005.859.375,00;22.586.099.243.164.000,00;19912159118652300,00;72843904;0.0;0.0;;
14/01/2015;2.238.939.971.923.820,00;2.238.939.971.923.820,00;17.150.999.450.683.500,00;17.810.299.682.617.100,00;15571359710693300,00;97638704;0.0;0.0;;
15/01/2015;17.689.700.317.382.800,00;22.906.700.134.277.300,00;17.689.700.317.382.800,00;209.843.994.140.625,00;-17479856323242200,00;81773504;0.0;0.0;;
16/01/2015;20.907.000.732.421.800,00;22.159.100.341.796.800,00;19.977.099.609.375,00;2.080.970.001.220.700,00;-18826030731201100,00;38421000;0.0;0.0;;
17/01/2015;20.783.399.963.378.900,00;2.117.310.028.076.170,00;194.875,00;19.925.999.450.683.500,00;-857400512695400,00;23469700;0.0;0.0;;
18/01/2015;2.000.500.030.517.570,00;21.869.500.732.421.800,00;19.450.599.670.410.100,00;21.033.900.451.660.100,00;19033400421142500,00;30085100;0.0;0.0;;
19/01/2015;2.114.709.930.419.920,00;21.672.799.682.617.100,00;2.073.179.931.640.620,00;21.486.099.243.164.000,00;19371389312744100,00;18658300;0.0;0.0;;
20/01/2015;21.290.699.768.066.400,00;21.524.099.731.445.300,00;2.051.529.998.779.290,00;21.131.500.244.140.600,00;-159199523925800,00;24051100;0.0;0.0;;
21/01/2015;2.113.780.059.814.450,00;22.778.799.438.476.500,00;21.121.200.561.523.400,00;22.689.700.317.382.800,00;20575920257568400,00;29924600;0.0;0.0;;
22/01/2015;22.732.200.622.558.500,00;2.370.189.971.923.820,00;2.264.340.057.373.040,00;233.406.005.859.375,00;-22498794616699100,00;33544600;0.0;0.0;;
23/01/2015;23.351.699.829.101.500,00;23.484.500.122.070.300,00;2.251.959.991.455.070,00;23.287.899.780.273.400,00;-63800048828100,00;24621700;0.0;0.0;;
24/01/2015;2.326.999.969.482.420,00;2.482.100.067.138.670,00;23.002.200.317.382.800,00;2.478.470.001.220.700,00;151470031738280,00;24782500;0.0;0.0;;
25/01/2015;2.473.520.050.048.820,00;25.507.400.512.695.300,00;24.388.999.938.964.800,00;25.371.800.231.933.500,00;22898280181884700,00;33582700;0.0;0.0;;
26/01/2015;25.407.899.475.097.600,00;3.093.840.026.855.460,00;25.407.899.475.097.600,00;2.734.729.919.433.590,00;-22673169555664000,00;106794000;0.0;0.0;;
27/01/2015;2.731.669.921.875,00;2.754.800.109.863.280,00;2.506.529.998.779.290,00;2.634.750.061.035.150,00;2632018391113270,00;44399000;0.0;0.0;;
28/01/2015;26.335.101.318.359.300,00;2.665.350.036.621.090,00;22.704.600.524.902.300,00;2.339.149.932.861.320,00;-23995951385498000,00;44352200;0.0;0.0;;
29/01/2015;23.334.800.720.214.800,00;23.870.599.365.234.300,00;22.071.200.561.523.400,00;23.351.300.048.828.100,00;16499328613300,00;32213400;0.0;0.0;;
30/01/2015;23.277.200.317.382.800,00;2.428.509.979.248.040,00;22.583.900.451.660.100,00;2.264.250.030.517.570,00;-21012950286865200,00;26605200;0.0;0.0;;
31/01/2015;2.264.409.942.626.950,00;23.350.399.780.273.400,00;2.163.090.057.373.040,00;21.746.400.451.660.100,00;19481990509033200,00;23348200;0.0;0.0;;
01/02/2015;21.686.700.439.453.100,00;23.157.400.512.695.300,00;21.201.499.938.964.800,00;2.269.720.001.220.700,00;-19416980438232400,00;29128500;0.0;0.0;;
02/02/2015;22.649.099.731.445.300,00;2.421.750.030.517.570,00;22.265.899.658.203.100,00;23.822.900.390.625,00;-22625276831054700,00;30612100;0.0;0.0;;
03/02/2015;23.745.399.475.097.600,00;24.595.700.073.242.100,00;22.448.300.170.898.400,00;22.726.800.537.109.300,00;-1018598937988300,00;40783700;0.0;0.0;;
04/02/2015;22.751.100.158.691.400,00;23.005.799.865.722.600,00;22.111.300.659.179.600,00;22.685.299.682.617.100,00;-65800476074300,00;26594300;0.0;0.0;;
05/02/2015;2.276.649.932.861.320,00;23.940.499.877.929.600,00;21.472.500.610.351.500,00;21.711.099.243.164.000,00;19434449310302700,00;22516400;0.0;0.0;;
06/02/2015;21.692.300.415.039.000,00;23.050.999.450.683.500,00;21.623.199.462.890.600,00;22.226.600.646.972.600,00;534300231933600,00;24435300;0.0;0.0;;
07/02/2015;22.263.299.560.546.800,00;2.302.989.959.716.790,00;22.260.699.462.890.600,00;22.775.399.780.273.400,00;512100219726600,00;21604200;0.0;0.0;;
08/02/2015;2.276.929.931.640.620,00;22.943.800.354.003.900,00;22.107.699.584.960.900,00;22.341.200.256.347.600,00;20064270324707000,00;17145200;0.0;0.0;;
09/02/2015;22.338.900.756.835.900,00;2.239.770.050.048.820,00;2.170.189.971.923.820,00;22.011.000.061.035.100,00;-327900695800800,00;27791300;0.0;0.0;;
10/02/2015;22.028.199.768.066.400,00;2.218.070.068.359.370,00;21.533.200.073.242.100,00;21.983.900.451.660.100,00;-44299316406300,00;21115100;0.0;0.0;;
11/02/2015;21.973.199.462.890.600,00;223.406.005.859.375,00;21.807.400.512.695.300,00;21.918.499.755.859.300,00;-54699707031300,00;17201900;0.0;0.0;;
12/02/2015;21.920.799.255.371.000,00;22.219.900.512.695.300,00;21.761.399.841.308.500,00;22.176.400.756.835.900,00;255601501464900,00;15206200;0.0;0.0;;
13/02/2015;221.968.994.140.625,00;24.025.900.268.554.600,00;22.126.199.340.820.300,00;235.427.001.953.125,00;13458007812500,00;42744400;0.0;0.0;;
14/02/2015;2.355.279.998.779.290,00;2.598.080.139.160.150,00;2.355.279.998.779.290,00;2.573.210.144.042.960,00;217930145263670,00;49732500;0.0;0.0;;
15/02/2015;2.575.069.885.253.900,00;2.656.109.924.316.400,00;2.276.840.057.373.040,00;2.348.249.969.482.420,00;-226819915771480,00;56552400;0.0;0.0;;
16/02/2015;2.348.249.969.482.420,00;23.952.099.609.375,00;22.902.200.317.382.800,00;23.384.300.231.933.500,00;21036050262451100,00;28153700;0.0;0.0;;
17/02/2015;2.334.219.970.703.120,00;24.577.499.389.648.400,00;23.231.399.536.132.800,00;24.361.000.061.035.100,00;22026780090332000,00;27363100;0.0;0.0;;
18/02/2015;24.377.999.877.929.600,00;24.425.100.708.007.800,00;23.233.999.633.789.000,00;2.363.260.040.283.200,00;-22014739837646400,00;25200800;0.0;0.0;;
19/02/2015;23.641.000.366.210.900,00;2.426.719.970.703.120,00;2.355.919.952.392.570,00;2.402.830.047.607.420,00;-21238170318603500,00;18270500;0.0;0.0;;
20/02/2015;24.025.100.708.007.800,00;2.471.009.979.248.040,00;2.392.989.959.716.790,00;2.437.790.069.580.070,00;-21587310638427700,00;23876700;0.0;0.0;;
21/02/2015;2.437.519.989.013.670,00;25.532.000.732.421.800,00;2.431.840.057.373.040,00;24.453.399.658.203.100,00;22015879669189400,00;12284200;0.0;0.0;;
22/02/2015;24.454.400.634.765.600,00;24.639.199.829.101.500,00;2.338.509.979.248.040,00;2.359.770.050.048.820,00;-22094630584716800,00;19527000;0.0;0.0;;
23/02/2015;2.359.949.951.171.870,00;24.010.899.353.027.300,00;23.242.100.524.902.300,00;23.889.199.829.101.500,00;21529249877929600,00;16400000;0.0;0.0;;
24/02/2015;2.389.980.010.986.320,00;2.399.010.009.765.620,00;23.640.199.279.785.100,00;23.873.500.061.035.100,00;21483520050048800,00;14200400;0.0;0.0;;
25/02/2015;23.888.999.938.964.800,00;23.933.999.633.789.000,00;23.552.999.877.929.600,00;23.747.000.122.070.300,00;-141999816894500,00;11496200;0.0;0.0;;
26/02/2015;23.733.700.561.523.400,00;2.377.100.067.138.670,00;2.342.570.037.841.790,00;23.642.599.487.304.600,00;-91101074218800,00;13619400;0.0;0.0;;
27/02/2015;23.643.600.463.867.100,00;25.665.301.513.671.800,00;23.643.600.463.867.100,00;2.538.280.029.296.870,00;-21105320434570200,00;44013900;0.0;0.0;;
28/02/2015;25.352.000.427.246.000,00;25.469.200.134.277.300,00;24.947.900.390.625,00;25.426.300.048.828.100,00;74299621582100,00;13949300;0.0;0.0;;
01/03/2015;2.542.830.047.607.420,00;2.616.600.036.621.090,00;24.593.299.865.722.600,00;2.602.019.958.496.090,00;59189910888670,00;25213700;0.0;0.0;;
02/03/2015;26.035.699.462.890.600,00;2.763.009.948.730.460,00;25.831.298.828.125,00;2.756.700.134.277.340,00;-23278999328613300,00;40465700;0.0;0.0;;
03/03/2015;2.750.459.899.902.340,00;2.857.959.899.902.340,00;2.681.610.107.421.870,00;2.817.019.958.496.090,00;66560058593750,00;50461300;0.0;0.0;;
04/03/2015;281.989.990.234.375,00;2.842.250.061.035.150,00;2.681.260.070.800.780,00;2.730.920.104.980.460,00;2448930114746080,00;41383000;0.0;0.0;;
05/03/2015;272.739.013.671.875,00;2.816.669.921.875,00;2.647.690.124.511.710,00;2.761.780.090.332.030,00;2489041076660150,00;41302400;0.0;0.0;;
06/03/2015;2.756.000.061.035.150,00;2.776.080.017.089.840,00;2.700.150.146.484.370,00;2.727.229.919.433.590,00;-28770141601560,00;28918900;0.0;0.0;;
07/03/2015;27.229.400.634.765.600,00;27.785.400.390.625,00;27.013.299.560.546.800,00;276.260.986.328.125,00;-26953139648437500,00;17825900;0.0;0.0;;
08/03/2015;2.764.330.139.160.150,00;2.778.580.017.089.840,00;27.256.500.244.140.600,00;27.435.400.390.625,00;-2736894738769520,00;22067900;0.0;0.0;;
09/03/2015;27.481.201.171.875,00;29.270.098.876.953.100,00;27.389.300.537.109.300,00;28.960.699.462.890.600,00;28933218261718700,00;59178200;0.0;0.0;;
10/03/2015;28.986.199.951.171.800,00;30.004.400.634.765.600,00;2.897.430.114.746.090,00;291.760.009.765.625,00;-28694439941406200,00;67770800;0.0;0.0;;
11/03/2015;2.915.249.938.964.840,00;2.973.909.912.109.370,00;29.050.799.560.546.800,00;2.963.789.978.027.340,00;48540039062500,00;33963900;0.0;0.0;;
12/03/2015;29.612.701.416.015.600,00;2.970.880.126.953.120,00;2.924.129.943.847.650,00;29.435.400.390.625,00;-29583266015625000,00;32585200;0.0;0.0;;
13/03/2015;2.941.180.114.746.090,00;29.449.798.583.984.300,00;2.853.370.056.152.340,00;2.853.370.056.152.340,00;-87810058593750,00;31421500;0.0;0.0;;
14/03/2015;2.844.419.860.839.840,00;2.863.420.104.980.460,00;28.097.601.318.359.300,00;281.885.009.765.625,00;-2562534851074210,00;22612300;0.0;0.0;;
15/03/2015;28.142.498.779.296.800,00;28.652.899.169.921.800,00;2.809.960.021.972.650,00;28.639.300.537.109.300,00;496801757812500,00;11970100;0.0;0.0;;
16/03/2015;28.568.499.755.859.300,00;29.411.199.951.171.800,00;28.568.499.755.859.300,00;2.905.929.870.605.460,00;-25662569885253800,00;21516100;0.0;0.0;;
17/03/2015;2.905.950.012.207.030,00;292.364.990.234.375,00;2.843.739.929.199.210,00;2.855.050.048.828.120,00;-50899963378910,00;21497200;0.0;0.0;;
18/03/2015;2.850.669.860.839.840,00;28.533.599.853.515.600,00;2.498.699.951.171.870,00;25.629.901.123.046.800,00;22779231262207000,00;57008000;0.0;0.0;;
19/03/2015;2.558.800.048.828.120,00;2.642.439.880.371.090,00;24.863.600.158.691.400,00;2.609.280.090.332.030,00;50480041503910,00;52732000;0.0;0.0;;
20/03/2015;26.095.599.365.234.300,00;2.648.479.919.433.590,00;2.591.619.873.046.870,00;2.617.489.929.199.210,00;-23478109436035100,00;18456700;0.0;0.0;;
21/03/2015;2.616.440.124.511.710,00;2.621.960.144.042.960,00;25.564.999.389.648.400,00;2.600.249.938.964.840,00;-16190185546870,00;17130100;0.0;0.0;;
22/03/2015;2.599.169.921.875,00;26.974.700.927.734.300,00;2.595.899.963.378.900,00;2.679.599.914.550.780,00;2677000744628900,00;18438100;0.0;0.0;;
23/03/2015;2.678.949.890.136.710,00;2.772.969.970.703.120,00;2.617.449.951.171.870,00;266.739.990.234.375,00;-2412209899902330,00;22811900;0.0;0.0;;
24/03/2015;2.665.769.958.496.090,00;26.700.299.072.265.600,00;24.415.499.877.929.600,00;24.559.500.122.070.300,00;21893730163574200,00;40073700;0.0;0.0;;
25/03/2015;2.474.720.001.220.700,00;24.919.000.244.140.600,00;23.651.499.938.964.800,00;24.619.700.622.558.500,00;22144980621337800,00;35866900;0.0;0.0;;
26/03/2015;2.462.760.009.765.620,00;25.435.400.390.625,00;24.490.499.877.929.600,00;24.853.199.768.066.400,00;22390439758300800,00;25730000;0.0;0.0;;
27/03/2015;2.485.659.942.626.950,00;2.568.110.046.386.710,00;24.521.299.743.652.300,00;2.470.290.069.580.070,00;-15369873046880,00;17274900;0.0;0.0;;
28/03/2015;24.697.500.610.351.500,00;2.542.050.018.310.540,00;24.697.500.610.351.500,00;25.279.800.415.039.000,00;582299804687500,00;16040900;0.0;0.0;;
29/03/2015;25.274.000.549.316.400,00;25.313.900.756.835.900,00;24.085.000.610.351.500,00;24.271.299.743.652.300,00;-1002700805664100,00;21699400;0.0;0.0;;
30/03/2015;24.287.899.780.273.400,00;24.924.200.439.453.100,00;23.921.400.451.660.100,00;2.475.260.009.765.620,00;-21812639770507800,00;23009600;0.0;0.0;;
31/03/2015;24.745.399.475.097.600,00;24.872.999.572.753.900,00;24.273.899.841.308.500,00;2.442.239.990.234.370,00;-22303159484863200,00;22672000;0.0;0.0;;
01/04/2015;24.422.300.720.214.800,00;24.754.100.036.621.000,00;24.116.000.366.210.900,00;24.727.200.317.382.800,00;304899597168000,00;22877200;0.0;0.0;;
02/04/2015;24.708.900.451.660.100,00;25.446.099.853.515.600,00;24.541.600.036.621.000,00;2.530.050.048.828.120,00;-22178850402832000,00;26272600;0.0;0.0;;
03/04/2015;25.307.400.512.695.300,00;2.560.429.992.675.780,00;25.187.899.780.273.400,00;25.432.200.622.558.500,00;124800109863200,00;23146600;0.0;0.0;;
04/04/2015;25.429.100.036.621.000,00;25.525.799.560.546.800,00;25.110.000.610.351.500,00;25.369.700.622.558.500,00;-59399414062500,00;12493500;0.0;0.0;;
05/04/2015;25.376.100.158.691.400,00;26.067.498.779.296.800,00;25.194.200.134.277.300,00;2.605.979.919.433.590,00;-22770120239257800,00;19649200;0.0;0.0;;
06/04/2015;26.072.100.830.078.100,00;2.617.980.041.503.900,00;2.545.749.969.482.420,00;25.549.200.439.453.100,00;-522900390625000,00;20034200;0.0;0.0;;
07/04/2015;2.552.740.020.751.950,00;25.580.499.267.578.100,00;2.522.050.018.310.540,00;25.317.999.267.578.100,00;22765259246826200,00;18467400;0.0;0.0;;
08/04/2015;25.306.399.536.132.800,00;2.538.470.001.220.700,00;24.421.499.633.789.000,00;24.502.200.317.382.800,00;-804199218750000,00;30086400;0.0;0.0;;
09/04/2015;24.475.100.708.007.800,00;2.461.179.962.158.200,00;23.939.999.389.648.400,00;24.367.599.487.304.600,00;-107501220703200,00;21643500;0.0;0.0;;
10/04/2015;24.369.400.024.414.000,00;24.369.400.024.414.000,00;23.277.099.609.375,00;23.607.200.622.558.500,00;-762199401855500,00;28882000;0.0;0.0;;
11/04/2015;23.601.600.646.972.600,00;23.953.700.256.347.600,00;2.341.750.030.517.570,00;236.552.001.953.125,00;-23365048645019500,00;16365200;0.0;0.0;;
12/04/2015;23.653.500.366.210.900,00;23.772.799.682.617.100,00;2.334.949.951.171.870,00;2.361.529.998.779.290,00;-21291970367431600,00;12387900;0.0;0.0;;
13/04/2015;2.359.499.969.482.420,00;23.693.499.755.859.300,00;22.199.600.219.726.500,00;22.458.700.561.523.400,00;20099200592041000,00;31181800;0.0;0.0;;
14/04/2015;22.475.900.268.554.600,00;2.249.759.979.248.040,00;216.322.998.046.875,00;21.915.899.658.203.100,00;-560000610351500,00;31719000;0.0;0.0;;
